year	vol	page	line	content
1814	3	00003	1	<36 6034 44 13 00 12
1814	3	00003	2	<36 603 444 13 00 12
1814	3	00003	3	Bayer. Staatsbibliothek
1814	3	00005	1	- - *.
1814	3	00005	2	A L L GE M E IN E
1814	3	00005	3	LITERATUR-ZEITUNG
1814	3	00005	4	V O M J A H R E
1814	3	00005	5	-
1814	3	00005	6	I 8 I 4.
1814	3	00005	7	DR I T T ER B A N D.
1814	3	00005	8	5
1814	3	00005	9	s E PT E M BE R bis D E c EM BE R.
1814	3	00005	10	Fr. - -
1814	3	00005	11	- S -
1814	3	00005	12	- -
1814	3	00005	13	- –
1814	3	00005	14	A 2 - * – – –
1814	3	00005	15	T F-–---
1814	3	00005	16	–
1814	3	00005	17	H A L L E, -
1814	3	00005	18	in der Expedition dieſer Zeitung,
1814	3	00005	19	un d LE I PZ I G,
1814	3	00005	20	in der König l. Sä c h f. privil. Zeit u n gs - Expedition.
1814	3	00005	21	I 8 I 4-
1814	3	00005	22	*
1814	3	00005	23	-
1814	3	00007	1	A L L GE M E 1 N e.
1814	3	00007	2	LITERATUR ZEITUNG
1814	3	00007	3	v o m J a h r e 1 8 1 4.
1814	3	00007	4	s E P T E M B E R.
1814	3	00007	5	Nr. 194–217.
1814	3	00007	6	Ergänz. ei Nr.97-98-
1814	3	00007	7	Preis des Jahrgangs
1814	3	00007	8	der Allg. L. Z. auf Druekp. Acht Taler Sächſ od. 4 . 2 Krz. R. Ged.
1814	3	00007	9	auf Schreibp. Zehn Taler Sächſ, od. 18 f. R. Geld,
1814	3	00007	10	der Ergänz. B. auf Druckp. Vier Taler Sächſ, od. 7 f. z Krz. R. Geld
1814	3	00007	11	auf Schreibp. Fünf Taler Sächſ, od. 9 f. R. Geld,
1814	3	00007	12	H A L L E,
1814	3	00007	13	u der Expedition dieſer Zeitung,
1814	3	00007	14	an d
1814	3	00007	15	L E I PZ I G,
1814	3	00007	16	- der K 8 a i z . S Z. ei tu ng - - Ex - e di t i o n.
1814	3	00008	1	D. Age eine Literatur - Zeitung, die ſeit 78 zu Jena erſchien ſeit dem Jahre so aber
1814	3	00008	2	zu Halle herauskommt, erhielt mit dem Jahre 1808, als ihrem vierundzwanzigſten Jahrganges
1814	3	00008	3	heils einen erweiterten Plan theils eine, in verſchiedenen Stücken bequemere, äuſsere Ein-
1814	3	00008	4	richtung
1814	3	00008	5	Sie verbreitet ſich nämlich jetzt nicht bloſs über wiſſenſchaftliche und ſchöne Litera-
1814	3	00008	6	tur, ſondern zieht auch auſser den redenden Künſten die übrigen ſchönen Künſte, in gleichen
1814	3	00008	7	alle mechaniſchen, die mit der Literatur in näherer Verbindung ſtehn, in ihren Plan. Sie
1814	3	00008	8	enthält alſo: -
1814	3	00008	9	Recenſionen. -
1814	3	00008	10	a) Welcher Literatur: Recenſionen aus dem Fache der Theologie, Rechtskunde Arz-
1814	3	00008	11	neygeahrtheit, Philoſophie, Pädagogik, Staatswiſſenſchaften, Kriegswiſſenſchaften, Ma-
